id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51048029,Copa SC 24 1 Bedroom,323602412,Fernanda,,Copacabana,-22.96819,-43.18542,Entire home/apt,220,3,0,,,5,344,0,
50568169,"Omar do Rio: 250mbps Internet, Workstation, Smart TV, Closed street with private security, 650m from Copacabana beach and 700m from Cantagalo Metro (CR 167/504)",6000862,Omar Do Rio,,Copacabana,-22.97173,-43.19154,Entire home/apt,288,1,14,2022-08-13,0.93,109,213,11,
50793193,"Ótimo apartamento amplo, arejado, bem localizado e seguro!",380785299,Jussara,,Botafogo,-22.94895,-43.19145,Entire home/apt,400,3,3,2022-09-11,0.34,1,0,3,
50571436,Apto com piscina e de frente para a praia,48264791,Gláucia,,São Conrado,-22.99756,-43.25592,Private room,2000,7,0,,,1,83,0,
50794230,Apto 2 quartos com vaga na quadra da praia | Vista inesquecível para o mar | Ipanema,372926740,Casai Brasil,,Ipanema,-22.98421,-43.2106,Entire home/apt,895,1,16,2021-12-26,1.09,17,0,8,
51049641,APTO A 100M DA PRAIA. ZONA DE BARES E RESTAURANTES,283754003,Rosamaria,,Copacabana,-22.976753,-43.189438,Entire home/apt,450,4,7,2022-09-12,0.61,2,80,7,
50795550,Quadra da praia - Copacabana Palace,237508734,Daniela,,Copacabana,-22.96661,-43.18172,Entire home/apt,650,1,22,2022-09-12,1.73,1,147,20,
51063909,Studio Verano Stay c/ Fibra Ótica e Água Filtrada,5547261,Família Rotti,,Jacarepaguá,-22.968309,-43.387917,Entire home/apt,112,1,46,2022-09-05,3.24,3,123,39,
50571472,Studio em Copacabana perto da praia e do Metrô,13991970,Anna,,Copacabana,-22.96771,-43.18531,Entire home/apt,93,3,9,2022-09-06,0.64,1,112,8,
50572954,"Unhotel - Alugue Studio Design - Atlântica, Posto6",21365765,Unhotel,,Copacabana,-22.982458,-43.190266,Entire home/apt,300,2,23,2022-09-07,1.57,19,138,17,
50573116,"Apartamento lindo,aconchegante e ótima localização",408606881,Luciana,,Ipanema,-22.985384,-43.210381,Entire home/apt,971,3,32,2022-09-19,2.25,1,203,26,
50806504,Modern apartment in the heart of Copacabana,7482867,Margarette Helena,,Copacabana,-22.971851,-43.186226,Entire home/apt,450,3,27,2022-09-05,2.07,1,68,23,
50574280,Apartamento completo em Copacabana /vaga garagem,376922430,Deborah,,Copacabana,-22.97038,-43.1886,Entire home/apt,514,3,9,2022-09-12,0.78,1,115,9,
51064299,TuAkAzA no Paraíso.,413163349,Matteo,,São Conrado,-22.98783,-43.27039,Entire home/apt,8286,1,0,,,2,338,0,
51066592,Apartamento aconchegante Recreio pertinho da praia,160821071,Valeska,,Recreio dos Bandeirantes,-23.028751,-43.473839,Entire home/apt,150,3,2,2022-09-09,2,1,73,2,
50809489,Quarto em Apartamento aconchegante em Copacabana,51756664,Oscar,,Copacabana,-22.98277,-43.19046,Private room,120,2,19,2022-09-08,1.36,1,56,16,
51068944,Copacabana Rio praia 2,411347482,Anderson,,Copacabana,-22.97584,-43.19056,Entire home/apt,251,3,3,2022-08-28,0.37,4,0,3,
51072313,"flat bem localizado, 
no coração da Barra dTijuca.",315740743,Maicon,,Barra da Tijuca,-23.00357,-43.34169,Private room,280,4,4,2022-09-12,0.46,19,0,4,
51076405,Copacabana Rio praia 1,411347482,Anderson,,Copacabana,-22.98001,-43.18908,Entire home/apt,180,3,0,,,4,0,0,
51080819,Loft/Studio in Copacabana - ocean view,413287258,Bárbara & JB,,Copacabana,-22.96373,-43.17464,Entire home/apt,151,1,53,2022-08-30,3.93,1,126,47,
50576399,Loft prático no Flamengo,113343482,Nora Ney,,Flamengo,-22.93387,-43.17617,Entire home/apt,140,7,10,2022-09-13,0.76,3,254,9,
50577314,"Casa agradável, simples e confortável",408650182,Anne,,Guaratiba,-22.98998,-43.54992,Entire home/apt,300,1,1,2021-07-11,0.07,1,113,0,
50811864,Studio by Marcia in Copacabana Beach,128600920,Marcia,,Copacabana,-22.97183,-43.18608,Entire home/apt,164,4,35,2022-09-13,2.48,1,335,31,
50589850,Casa inteira - 3 andares - condomínio fechado,59089584,Luiz,,Rio Comprido,-22.92032,-43.20941,Entire home/apt,180,2,13,2022-06-04,0.89,4,0,12,
50592145,Estadia Carioca | 2Q | Apartment with exclusive backyard near Copacabana Beach -- RMS101.20,1982737,Estadia,,Copacabana,-22.97498,-43.18906,Entire home/apt,386,1,4,2022-02-24,0.30,90,68,2,
51081209,2BR Ipanema Beauty Apartment with Ocean View,11070008,BlissRio,,Ipanema,-22.98529,-43.19764,Entire home/apt,571,3,24,2022-09-04,1.72,8,104,20,
50811887,"Rp501 Excelente 3 Quartos na praia, Wi-Fi 240 mega",164822022,Priscilla,,Copacabana,-22.98144,-43.1927,Entire home/apt,304,1,9,2022-06-20,0.68,35,101,8,
50812901,Suite  Flat Inn  RioStay Riocentro vista p/piscina,98289727,Mm Aluguel Por Temporada,,Camorim,-22.97446,-43.4153,Entire home/apt,641,3,2,2022-02-28,0.18,10,354,2,
51082059,Cozy condo in Leblon,38915696,Guilherme,,Leblon,-22.98329,-43.22263,Entire home/apt,384,2,48,2022-09-16,3.50,1,259,44,
51083443,Acolhedor flat à beira-mar na Barra da Tijuca,319227148,Anfitrião Prime,,Barra da Tijuca,-23.00931,-43.35578,Entire home/apt,348,1,24,2022-08-23,1.79,29,336,23,
50592933,Cozy 2 bedroom 1 block from the beach,317376135,Pedro,,Leme,-22.96249,-43.17257,Entire home/apt,280,3,8,2022-06-17,0.63,3,78,7,
50598080,Flat in Arpoador,370027896,Luana,,Ipanema,-22.9882,-43.19012,Entire home/apt,329,1,59,2022-08-15,3.97,5,80,48,
50824075,3 bedroom apt in Copacabana. Excellent location,389071589,Priscila,,Copacabana,-22.98093,-43.19153,Entire home/apt,361,2,2,2021-09-07,0.14,1,0,0,
50830967,"2Qtos, Wi-Fi, Quadra da Praia de Copacabana",365760452,Rosi,,Copacabana,-22.96689,-43.18276,Entire home/apt,266,3,11,2022-09-05,0.76,10,83,8,
50831261,Conforto e sossego em Copacabana / apt. inteiro,23418209,Carla,,Copacabana,-22.96832,-43.18623,Entire home/apt,460,2,0,,,1,110,0,
50598196,Loft encantador ao lado da Lapa e sambódromo,107693219,Sylvia Lopes,,Centro,-22.91265,-43.18583,Entire home/apt,150,1,29,2022-09-15,1.99,1,298,24,
50598758,Apê dos Sonhos,408819781,Verônica,,Jacarepaguá,-22.9698,-43.41663,Entire home/apt,157,1,31,2022-09-11,2.30,1,115,29,
51083537,Top Leblon,7860936,Mariana,,Leblon,-22.9829,-43.21672,Entire home/apt,280,2,20,2022-09-11,1.57,1,306,19,
51084459,Duplex com churrasqueira e Wi-Fi no Rio de Janeiro,319227148,Anfitrião Prime,,Méier,-22.90388,-43.27369,Entire home/apt,295,1,1,2021-12-04,0.10,29,330,1,
50831325,"Apartamento na Lapa, 3 minutos metro Cinelândia.",365329679,Gustavo,,Centro,-22.91172,-43.17749,Entire home/apt,115,1,20,2022-09-12,1.95,1,17,20,
50839148,Cabana agradável com piscina e mar bem próximo ...,258079336,Albalene,,Barra de Guaratiba,-23.03925,-43.55648,Entire home/apt,300,1,3,2022-06-12,0.24,2,364,2,
50599633,Apartamento de 1 quarto no coração de Copacabana,77153507,Junior,,Copacabana,-22.963101335992977,-43.17990937367663,Entire home/apt,300,4,1,2022-09-04,1,1,130,1,
50840214,Linda acomodação. Melhor bairro do Rio de Janeiro.,370734109,Greice,,Copacabana,-22.97899,-43.19617,Private room,199,3,3,2022-09-06,0.46,1,359,3,
50599999,Stylish Studio between Ipanema and Copacabana,16399669,Anderson Vescah,,Copacabana,-22.98214,-43.19181,Entire home/apt,223,4,29,2022-09-07,1.95,1,70,24,
51085888,Lugar tranquilo e aconchegante no Centro do Rio!,107005730,Juarez,,Santa Teresa,-22.918619,-43.185535,Entire home/apt,308,1,8,2022-09-13,0.91,1,365,8,
51086309,sitio no Rio de Janeiro,413190335,Sitio,,Santa Cruz,-22.94209,-43.64782,Shared room,5000,1,0,,,1,364,0,
50841796,Arpoador Vip - Conforto e Exclusivo,30165706,Yes Temporada,,Ipanema,-22.987631,-43.192795,Entire home/apt,359,1,20,2022-08-16,1.37,52,340,17,
50602743,Cobertura no Leblon com vista no Corcovado,3586138,Edgard,,Leblon,-22.98245,-43.22332,Entire home/apt,291,1,4,2021-07-24,0.27,1,0,0,
50847666,Charmosa suite no coração do Leblon,48261516,Ana,,Leblon,-22.98519,-43.22759,Private room,330,1,6,2022-07-20,0.76,2,86,6,
50852168,Sobrado de hóspedes bucólico. Desc maior p/ 7 dias,134405287,Francisco,,Jacarepaguá,-22.96406,-43.31888,Entire home/apt,600,2,2,2022-09-11,0.17,2,364,2,
50853279,Studio com vista Mar,325572562,Sonia Iris,,Barra da Tijuca,-23.01036,-43.35556,Entire home/apt,300,1,2,2022-09-11,0.26,5,21,2,
50610231,Apt Aconchegante - Botafogo/ Cozy Apt at Botafogo,266704575,Luisa,,Botafogo,-22.95477,-43.18674,Entire home/apt,200,3,10,2022-09-05,0.72,2,4,8,
50611200,"Frente ao mar posto 4, Barra da Tijuca",357207540,Gustavo,,Barra da Tijuca,-23.01223,-43.32478,Entire home/apt,533,6,2,2022-08-04,0.31,2,172,2,
50618079,"big apartment Ipanema, férias perfeitas",10437920,Susa,,Ipanema,-22.98263,-43.19848,Entire home/apt,700,4,3,2022-01-25,0.35,4,39,3,
51087544,Lindo apart. Copacabana Leme vista mar 3quartos,41703162,Fabiana,,Copacabana,-22.96504,-43.17311,Entire home/apt,426,3,19,2022-09-18,2.16,1,298,19,
51088544,"barralight 3q, shopping, praia, bares, ninho urubu",15151424,Flávio,,Recreio dos Bandeirantes,-23.01001,-43.46033,Entire home/apt,200,3,8,2022-03-15,0.60,3,90,6,
50855792,"vista para o mar, quadra da praia, 3 quartos",458736,Bolivar,,Copacabana,-22.96507,-43.17857,Entire home/apt,240,3,21,2022-09-06,1.77,1,24,21,
50862415,"Piscina privativa, churrasqueira e PS4.",4420701,Gustavo,,Jacarepaguá,-22.96945,-43.39144,Entire home/apt,550,3,16,2022-08-06,1.15,14,335,14,
51091220,Cobertura 02 suites no coraçao de Copacabana,361834776,Guy,,Copacabana,-22.96535,-43.18126,Entire home/apt,500,3,17,2022-09-14,1.56,1,46,17,
50618974,Suíte no coração de Campo Grande/RJ,162346288,Leandro,,Campo Grande,-22.9059,-43.54986,Entire home/apt,99,2,19,2022-04-10,1.40,2,77,17,
50872986,Apê  na Praia de Copacabana para quatro pessoas.,18742092,Marlene,,Copacabana,-22.96383,-43.17581,Entire home/apt,500,6,2,2022-09-12,0.29,1,357,2,
50621208,Flat 2 suites com vista maravilhosa  mar e lagoa.,105023593,SLuiz,,Barra da Tijuca,-23.0087,-43.3554,Entire home/apt,341,3,41,2022-09-16,2.94,1,74,34,
51104730,Loft encantador em Copacabana,126023988,Cristiane,,Copacabana,-22.97823,-43.19169,Entire home/apt,220,2,24,2022-09-05,1.89,1,224,23,
50873255,"Ótima localização no coração de Copacabana (posto 4). Próximo ao metrô, praia, estação bike Rio em frente ao prédio. Comércio perto e vaga na garagem.",167422965,Mariana,,Copacabana,-22.97286,-43.18997,Entire home/apt,230,1,29,2022-09-04,2.05,1,82,21,
51106479,Rio Leblon Beach 250m - excellent location!,180298777,Paulo,,Leblon,-22.98347,-43.22359,Entire home/apt,500,4,11,2022-09-12,0.87,1,81,10,
51107125,Charmoso  apto com varanda em Botafogo,823800,Rafaella,,Botafogo,-22.95814,-43.18331,Entire home/apt,197,6,9,2022-08-22,0.67,23,164,8,
50625251,Studio moderno na Barra de Guaratiba,135908097,André,,Barra de Guaratiba,-23.064623,-43.563484,Entire home/apt,198,1,72,2022-09-18,4.78,3,277,54,
50875927,Duplex  - Vista Espetacular - Jacuzzi - Prox. Copa,22808274,Renan,,Botafogo,-22.941759,-43.183002,Entire home/apt,712,3,26,2022-09-17,1.93,1,267,24,
50625563,2-bedroom apartment with a view in Baixo Gávea.,300516382,Bruno,,Gávea,-22.97379,-43.22604,Entire home/apt,300,1,10,2022-09-06,0.74,1,247,9,
51108380,Apartamento do Leandro Proença - Anil,413559844,Leandro,,Anil,-22.95387,-43.33773,Entire home/apt,64,1,6,2022-07-03,0.56,1,359,6,
50876305,Copacabana Rio praia 3,411347482,Anderson,,Copacabana,-22.9765,-43.18899,Entire home/apt,259,3,1,2022-08-18,0.83,4,0,1,
51109748,Recanto do pôr do sol,413570865,Luciano,,Barra de Guaratiba,-23.064795,-43.563774,Entire home/apt,208,1,41,2022-09-14,3.40,1,178,41,
50632952,Península | Área de lazer incrível | 10 min praia,102761308,Caio,,Barra da Tijuca,-22.98783,-43.35357,Entire home/apt,593,2,4,2022-09-09,1.48,7,349,4,
50886830,Quarto ótimo em meu Ap.,123493550,Gabriela,,Recreio dos Bandeirantes,-23.02301,-43.48644,Private room,300,1,0,,,1,180,0,
50634265,"ROCK in Rio, suíte,a 10km do evento.
Vista mar",377911054,Silvio,,Recreio dos Bandeirantes,-23.029121969714705,-43.47469655825338,Private room,556,1,0,,,1,365,0,
51112379,Loft com vista parcial para o mar em Copacabana,62167899,Roberto,,Copacabana,-22.979101,-43.190266,Entire home/apt,229,1,13,2022-09-12,3.15,2,67,13,
50890277,Marcella's House,60356266,Marcella,,Jardim Botânico,-22.9656,-43.21955,Private room,200,1,14,2022-09-05,1.03,3,365,11,
51118677,Jumpinbed - Leblon Quarto com banheiro privativo e vista do mar.,397106841,Jumpers,,Leblon,-22.98362,-43.21708,Private room,652,1,10,2022-09-18,0.92,12,269,10,
50636359,Novíssimo Studio - Orla da Praia de Copacabana,160833906,RioHost,,Copacabana,-22.982528686523438,-43.19071960449219,Entire home/apt,150,2,13,2022-09-18,0.97,22,66,12,
50636613,Rio de Janeiro Penthouse für Miete auf Zeit,8975746,Line Rio,,Copacabana,-22.98366,-43.19234,Entire home/apt,975,1,0,,,73,359,0,
50893338,Lindo Flat com vista Mar Barra da Tijuca,46664224,Rafael,,Barra da Tijuca,-23.00364,-43.34025,Entire home/apt,153,2,16,2022-09-13,2.98,34,108,16,
50636854,DESLUMBRANTE VISTA MAR  LEBLON 2 quartos,406354831,Sheila,,Leblon,-22.98266,-43.21661,Entire home/apt,333,3,0,,,8,3,0,
51120473,Casa 11 - Moradas Vila 57,142305219,Ricardo,,Benfica,-22.89186,-43.23295,Entire home/apt,99,1,5,2022-09-12,0.36,5,244,4,
50893745,"SUITE COM 1 CAMA DE CASAL + 1 CAMA DE SOLTEIRO ,",152258623,Suyene,,Recreio dos Bandeirantes,-23.009944915771484,-43.444332122802734,Private room,300,1,2,2022-09-12,1.82,2,364,2,
50894025,JB PITANGA,60298129,Danide,,Jardim Botânico,-22.95937,-43.20552,Entire home/apt,600,2,0,,,29,179,0,
51129856,Apto recém reformado no coração de Ipanema,23499961,Silvia,,Ipanema,-22.98239,-43.20094,Entire home/apt,290,2,44,2022-09-13,3.12,2,8,36,
50894878,APARTABEACH,393546589,Franklin,,Copacabana,-22.970501,-43.185551,Entire home/apt,250,2,12,2022-07-16,0.89,2,328,10,
51138632,Apartamento Pedra Lounge!,13832827,Bernardo,,Leme,-22.95857,-43.16956,Entire home/apt,162,14,4,2022-03-07,0.38,6,225,4,
51138868,Apartamento aconchegante em Copacabana,155921133,Alessandra,,Copacabana,-22.97663,-43.19288,Entire home/apt,500,4,3,2022-09-12,0.34,1,90,3,
50641804,"Apartamento completo no Catete, Rio de Janeiro",342985326,Fernanda,,Catete,-22.9233,-43.17788,Entire home/apt,90,3,11,2021-12-11,0.78,1,0,9,
50646593,Flat encantado com pepsina em Copacabana,29595058,Washington,,Copacabana,-22.974,-43.19255,Entire home/apt,290,3,0,,,1,0,0,
50896770,LOFT PENTHOUSE COBERTURA,36744189,Monica,,Leblon,-22.98129,-43.2216,Entire home/apt,419,2,43,2022-09-18,3.01,25,360,34,
50652910,Apartamento inteiro na Glória,122097451,João,,Santa Teresa,-22.9188,-43.17973,Entire home/apt,136,2,28,2022-03-26,1.92,1,49,18,
51141620,Cobertura Alta Padrão Praia da Barra,352008051,Alex,,Barra da Tijuca,-23.01042,-43.36714,Entire home/apt,1600,3,1,2022-09-05,1,14,364,1,
51143535,Suites duplas,309591724,Renato,,Encantado,-22.89876,-43.30368,Private room,120,1,2,2022-04-24,0.23,12,363,2,
50897170,Aconchego em Laranjeiras próximo ao Corcovado,411538556,Christina,,Laranjeiras,-22.93511,-43.19058,Entire home/apt,123,2,29,2022-09-16,2.19,1,232,27,
51143566,Flat decorado,309591724,Renato,,Encantado,-22.89856,-43.30458,Private room,163,1,1,2021-12-31,0.11,12,3,1,
51147878,Lindo Loft entre Copacabana e Ipanema,46543256,Alexandre,,Copacabana,-22.98369,-43.19412,Entire home/apt,240,3,8,2022-09-11,0.69,3,9,8,
50654010,Spacious 1 bedroom apt 5 min from subway,136218094,Mariana,,Botafogo,-22.94688,-43.1854,Entire home/apt,326,2,1,2022-01-02,0.11,1,0,1,
50898661,Aconchegante,227328625,Alexandre,,Campo Grande,-22.87557,-43.56482,Entire home/apt,175,2,17,2022-09-05,1.20,4,191,13,
50659068,Almost “on” the beach,39495106,Pedro,,Recreio dos Bandeirantes,-23.03144,-43.48283,Entire home/apt,800,2,10,2022-09-10,1.00,1,83,10,
50660370,"Casa germinada, próximo à praia e metrô. Barra",80355272,Mauricio,,Barra da Tijuca,-23.00971,-43.31448,Entire home/apt,650,2,10,2022-09-11,0.87,1,146,10,
51149421,Apartamento em Copacabana 50m da Praia,413945214,Mariana,,Copacabana,-22.98331,-43.19098,Entire home/apt,239,3,2,2022-09-12,0.23,2,267,2,
51150048,Nascimento Silva Top View,36744189,Monica,,Ipanema,-22.98287,-43.20057,Entire home/apt,343,2,22,2022-09-19,1.61,25,85,19,
50899056,"Hotel, café da manhã e estacionamento. Custo X Benefício",222010834,Lorenna,,Centro,-22.90903,-43.18583,Private room,125,1,80,2022-09-19,5.61,4,130,70,
51151177,3 quartos moderno #335,8975746,Line Rio,,Copacabana,-22.97593,-43.18989,Entire home/apt,4717,3,0,,,73,364,0,
50673139,"Mensal! 1/4 Sala , Amplo Localizaoi perfeita",15790978,Margareth,,Copacabana,-22.96971,-43.1878,Entire home/apt,249,28,2,2021-09-19,0.15,2,0,0,
50673204,"Santa Clara , Mensal entre a praia e o Metro!",15790978,Margareth,,Copacabana,-22.96771,-43.18936,Entire home/apt,219,2,1,2022-08-31,1,2,0,1,
50899492,Flat Verano Stay c/ privac. e vista para montanhas,5547261,Família Rotti,,Jacarepaguá,-22.96823,-43.38962,Entire home/apt,179,2,32,2022-09-11,2.24,3,158,27,
51288926,Aconchego da Gigóia  1 Suíte de Luxo. Ap. inteiro.,411895655,Caroline,,Barra da Tijuca,-23.0015,-43.30847,Entire home/apt,139,1,58,2022-09-21,5.80,3,8,58,
51151258,Quarto em apartamento aconchegante em Copacabana 😍,226403228,Victoria,,Copacabana,-22.96337,-43.17829,Private room,160,2,22,2022-09-12,1.73,1,353,20,
51151993,Apartamento encantador a poucos minutos do Arpoado,56532984,Igor,,Copacabana,-22.986286,-43.191799,Entire home/apt,166,3,14,2022-09-19,2.06,1,5,14,
51157422,Suíte com piscina e churrasqueira .12h ou 24h,102322330,Jeanne,,Campo Grande,-22.87174,-43.55125,Entire home/apt,171,1,2,2021-11-04,0.16,5,365,1,
50908244,Casa visual da Rocinha,13936585,Gil Fraiha E Ana Maria,,Gávea,-22.9836,-43.24851,Entire home/apt,448,28,0,,,2,365,0,
51159561,Ipanema Best location Posto 9,6786750,Matteo,,Ipanema,-22.985207,-43.206039,Entire home/apt,360,4,15,2022-09-13,1.06,32,132,13,
51289760,Linda Kitnet a duas quadras da praia de Copacabana,8303861,Carlos Eduardo,,Copacabana,-22.96275,-43.17541,Entire home/apt,195,3,0,,,23,173,0,
51289976,"Condomínio completo com piscina, mini mercado 24h, estacionamento incluso e próximo ao melhor ponto da praia da Barra. Terraço com vista incrível.",63968245,Bruno Funil,,Barra da Tijuca,-23.00431,-43.33133,Entire home/apt,230,3,24,2022-09-12,2.32,1,61,24,
50911998,Studio Copa by Henrique - MENSAL,980805,Henrique,,Copacabana,-22.97148,-43.18776,Entire home/apt,800,3,6,2022-04-18,0.50,8,0,6,
50912522,Melhor Flat Frente Praia da Barra da Tijuca RJ.,314630655,Alessandra,,Barra da Tijuca,-23.00905,-43.35628,Entire home/apt,441,3,37,2022-09-18,4.14,1,152,37,
51298194,O mehlhor do Inhanga,11133417,Suzana,,Copacabana,-22.96628,-43.18028,Entire home/apt,1100,5,2,2022-09-11,0.29,3,337,2,
51299204,Mar de Copa-Vista panorâmica do mar para 5 pessoas,415432275,Sunset Rio,,Copacabana,-22.98325,-43.18955,Entire home/apt,261,2,45,2022-09-14,3.32,9,122,38,
51299591,CP01-361T Praia Copacabana 3BDR vista para o Mar,8975746,Line Rio,,Copacabana,-22.98154,-43.18938,Entire home/apt,944,1,0,,,73,124,0,
51300940,Mansão no Joá 4 suites,8975746,Line Rio,,Joá,-23.01,-43.29382,Entire home/apt,9775,1,0,,,73,0,0,
51160422,Copacabana - 3 Min a pé da Praia - Ipanema,382708143,Fátima,,Copacabana,-22.98468,-43.19342,Entire home/apt,281,2,24,2022-09-17,1.81,2,176,19,
50914148,Maravilhoso loft na quadra da praia,46741928,Adriana,,Leme,-22.96245,-43.16963,Entire home/apt,200,2,15,2022-09-11,1.05,1,64,8,
50915348,Paraíso na Gigoia,349682934,Helder,,Barra da Tijuca,-23.00269,-43.3062,Entire home/apt,317,2,15,2022-07-12,1.04,1,354,12,
51165892,Suíte completa na melhor localização de Ipanema,112117992,Lili,,Ipanema,-22.98751,-43.19304,Private room,220,1,21,2022-09-04,1.65,1,90,20,
51167272,Apartamento pé na areia em condomínio encantador,157749807,Ana,,Recreio dos Bandeirantes,-23.03223,-43.48562,Entire home/apt,420,2,18,2022-09-20,1.29,1,333,13,
51169417,Quarto com mobília,232403456,Roberto,,Rio Comprido,-22.92453,-43.21259,Private room,125,1,0,,,1,365,0,
51301243,Luxe Leblon- Tranquil Comfort Fantastic Location,123103254,Trisha,,Leblon,-22.98109,-43.22542,Entire home/apt,1295,3,10,2022-09-11,0.79,1,13,8,
51301709,Apartamento tipo estúdio no Leblon,382807641,Eleonora,,Leblon,-22.985192779170347,-43.21841789372181,Entire home/apt,254,10,0,,,1,177,0,
50915603,Bangalô de 3 quartos com segurança e privacidade.,508439,Kamila,,Guaratiba,-22.9996,-43.54087,Entire home/apt,800,3,7,2022-08-25,0.83,1,175,7,
50921057,Aconchegante Apartamento para temporada em Copacabana.,250158399,Cadu,,Copacabana,-22.98012,-43.1916,Entire home/apt,146,3,25,2022-09-19,1.75,6,97,23,
51302283,#Apartamento aconchegante no Flamengo - RIO,130313736,Jefferson,,Flamengo,-22.92827,-43.17512,Entire home/apt,200,2,12,2022-08-20,1.10,1,279,12,
51172485,Quarto inteiro para 2 pessoas.,212059994,Carlos Alberto,,São Conrado,-22.99664,-43.26748,Private room,280,2,0,,,2,233,0,
50921310,Suíte real residencial Copacabana,49661699,Mari,,Copacabana,-22.96182,-43.17444,Private room,154,1,0,,,5,335,0,
50921889,Copacabana 1Br🏝Ótima Localização,459544,Cristina,,Copacabana,-22.98321,-43.19025,Entire home/apt,200,2,2,2022-09-12,0.17,31,155,2,
51172862,Estadia Carioca | 1Q | Bedroom and Living Room in Botafogo with view to Christ the Redeemer - PSG613.20,1982737,Estadia,,Botafogo,-22.95392,-43.18003,Entire home/apt,480,1,2,2022-01-31,0.23,90,68,2,
51311106,Best in Rio stay Convention Suite-B,352599409,Best In Rio Stay Convention Suites,,Camorim,-22.97456,-43.41551,Entire home/apt,550,2,1,2021-08-31,0.08,15,365,0,
51311364,Rio Stay Convention inn,352599409,Best In Rio Stay Convention Suites,,Camorim,-22.97473,-43.41525,Entire home/apt,200,3,5,2022-01-11,0.36,15,365,1,
50930253,RJ -  Flamengo - Av. Oswaldo  Cruz,2536540,Rosa,,Flamengo,-22.93895,-43.17683,Entire home/apt,170,10,1,2022-05-22,0.24,2,317,1,
51320369,Compartilhado misto - 4 camas,413919968,More,,Itanhangá,-22.98855,-43.30146,Shared room,1212,1,0,,,6,0,0,
51320428,Loft Encantador em Botafogo,13299199,André,,Botafogo,-22.945078,-43.182667,Entire home/apt,135,4,1,2021-08-31,0.08,5,233,0,
51174493,@chaleurbano com piscina e churrasqueira,414176825,André,,Vargem Grande,-22.99076,-43.49273,Entire home/apt,500,1,1,2022-09-06,1,3,365,1,
50930592,COPACABANA METRÔ & PRAIA,57671630,Leander,,Copacabana,-22.97593,-43.19344,Entire home/apt,149,3,18,2022-09-17,1.27,14,33,17,
51174629,Flat Rio Stay Residence Riocentro Suíte-B,352599409,Best In Rio Stay Convention Suites,,Camorim,-22.97639,-43.41504,Entire home/apt,250,2,2,2021-09-03,0.14,15,365,0,
51321132,Estudio Encantador na Gloria,166770967,Patricio,,Catete,-22.922396,-43.177029,Entire home/apt,93,3,33,2022-09-14,2.81,2,159,33,
51321289,Suite - 2 camas,413919968,More,,Itanhangá,-22.98934,-43.30113,Private room,185,1,0,,,6,94,0,
50930991,Boutique Hotel Gávea Tropical - Suíte Presidencial,55533122,Gavea Tropical,,Gávea,-22.98376,-43.24333,Private room,489,1,3,2022-08-07,0.23,2,97,1,
51326253,Rio025 - Beautiful 4 bedroom apartment in Ipanema,22805631,Latin Exclusive,,Ipanema,-22.98744,-43.19822,Entire home/apt,7063,1,0,,,41,0,0,
51327148,Quarto iluminado e silencioso na Glória,30419676,Tiago,,Glória,-22.92151,-43.17762,Private room,150,1,0,,,2,232,0,
51175054,RJ beira mar Copacabana,414182766,Munira,,Copacabana,-22.97472,-43.18676,Entire home/apt,350,2,27,2022-08-30,1.97,1,330,24,
51175589,VISTA MAR DO POSTO 2 AO 6 EM COPACABANA,50762742,Hekel,,Copacabana,-22.96389,-43.1761,Entire home/apt,209,3,17,2022-08-23,1.47,3,75,17,
51175726,IPANEMA Ótimo 2Quartos Com Vaga p/1Carro,49207110,Anfitriao Gente Boa,,Ipanema,-22.981361,-43.199978,Entire home/apt,263,3,28,2022-09-04,2.08,36,254,24,
50933184,Experiência Viver Carioca - Apartamento,255425000,Itamar,,Santa Teresa,-22.9156,-43.18675,Entire home/apt,87,1,0,,,1,0,0,
51330398,Copacabana Rio praia 4,411347482,Anderson,,Copacabana,-22.97072,-43.18618,Entire home/apt,600,3,2,2022-08-12,0.17,4,1,2,
50933229,Romântica hospedagem  em bairro charmoso,31285725,Yas,,Santa Teresa,-22.91646,-43.19306,Private room,450,4,2,2022-04-27,0.26,2,358,2,
50935757,Aconchego da Gigóia 2 Suítes Família. Ap inteiro.,411895655,Caroline,,Barra da Tijuca,-23.00251,-43.30904,Entire home/apt,177,1,52,2022-09-18,4.36,3,31,52,
51331628,"No coração de Copacabana entrada 24hs, tudo perto!",702105,Sami,,Copacabana,-22.96483,-43.17815,Entire home/apt,180,1,32,2022-09-19,2.35,3,244,31,
51175981,Apartamento com localização privilegiada/Botafogo,414193287,João,,Botafogo,-22.9523,-43.17532,Private room,100,1,63,2022-09-17,4.60,1,334,55,
51186186,Copacabana -Apartamento confortável e aconchegante,15533343,Yuri,,Copacabana,-22.96781,-43.18189,Entire home/apt,247,2,41,2022-09-03,3.11,19,288,37,
51186632,Apartamento Lapa Rio de Janeiro,15676596,Paula,,Centro,-22.91077,-43.18572,Entire home/apt,178,3,2,2022-06-19,0.15,2,342,1,
50938542,2 quartos em amplo condomínio verde com piscina,78451019,Laura,,Recreio dos Bandeirantes,-23.00764,-43.45644,Entire home/apt,215,14,4,2022-06-25,0.37,2,337,4,
